"year_month","primary_type","ward","crime_count","was_arrested_count","was_domestic_count"
"2020-05","CRIMINAL TRESPASS",38,2,1,0
"2020-05","CRIMINAL TRESPASS",39,4,0,0
"2020-05","CRIMINAL TRESPASS",40,9,1,1
"2020-05","CRIMINAL TRESPASS",41,6,6,0
"2020-05","CRIMINAL TRESPASS",42,12,6,0
"2020-05","CRIMINAL TRESPASS",44,7,2,1
"2020-05","CRIMINAL TRESPASS",45,2,0,0
"2020-05","CRIMINAL TRESPASS",46,3,2,0
"2020-05","CRIMINAL TRESPASS",47,3,0,0
"2020-05","CRIMINAL TRESPASS",48,2,0,0
"2020-05","CRIMINAL TRESPASS",49,4,0,0
"2020-05","CRIMINAL TRESPASS",50,1,1,0
"2020-05","DECEPTIVE PRACTICE",1,23,1,0
"2020-05","DECEPTIVE PRACTICE",2,15,1,0
"2020-05","DECEPTIVE PRACTICE",3,29,1,0
"2020-05","DECEPTIVE PRACTICE",4,23,0,2
"2020-05","DECEPTIVE PRACTICE",5,24,1,0
"2020-05","DECEPTIVE PRACTICE",6,26,0,0
"2020-05","DECEPTIVE PRACTICE",7,34,1,0
"2020-05","DECEPTIVE PRACTICE",8,34,0,0
"2020-05","DECEPTIVE PRACTICE",9,30,1,0
"2020-05","DECEPTIVE PRACTICE",10,12,0,3
"2020-05","DECEPTIVE PRACTICE",11,12,0,0
"2020-05","DECEPTIVE PRACTICE",12,8,0,0
"2020-05","DECEPTIVE PRACTICE",13,10,0,0
"2020-05","DECEPTIVE PRACTICE",14,11,0,0
"2020-05","DECEPTIVE PRACTICE",15,10,0,0
"2020-05","DECEPTIVE PRACTICE",16,26,2,0
"2020-05","DECEPTIVE PRACTICE",17,29,0,0
"2020-05","DECEPTIVE PRACTICE",18,17,0,0
"2020-05","DECEPTIVE PRACTICE",19,18,1,0
"2020-05","DECEPTIVE PRACTICE",20,24,0,1
"2020-05","DECEPTIVE PRACTICE",21,31,1,2
"2020-05","DECEPTIVE PRACTICE",22,9,0,0
"2020-05","DECEPTIVE PRACTICE",23,13,0,0
"2020-05","DECEPTIVE PRACTICE",24,31,0,0
"2020-05","DECEPTIVE PRACTICE",25,22,0,0
"2020-05","DECEPTIVE PRACTICE",26,10,0,0
"2020-05","DECEPTIVE PRACTICE",27,32,1,0
"2020-05","DECEPTIVE PRACTICE",28,28,0,1
"2020-05","DECEPTIVE PRACTICE",29,19,0,0
"2020-05","DECEPTIVE PRACTICE",30,8,0,0
"2020-05","DECEPTIVE PRACTICE",31,12,1,0
"2020-05","DECEPTIVE PRACTICE",32,21,1,0
"2020-05","DECEPTIVE PRACTICE",33,12,0,0
"2020-05","DECEPTIVE PRACTICE",34,19,0,0
"2020-05","DECEPTIVE PRACTICE",35,13,0,0
"2020-05","DECEPTIVE PRACTICE",36,16,0,0
"2020-05","DECEPTIVE PRACTICE",37,31,0,0
"2020-05","DECEPTIVE PRACTICE",38,18,0,0
"2020-05","DECEPTIVE PRACTICE",39,10,0,0
"2020-05","DECEPTIVE PRACTICE",40,24,0,0
"2020-05","DECEPTIVE PRACTICE",41,24,1,0
"2020-05","DECEPTIVE PRACTICE",42,29,0,0
"2020-05","DECEPTIVE PRACTICE",43,19,1,0
"2020-05","DECEPTIVE PRACTICE",44,19,0,0
"2020-05","DECEPTIVE PRACTICE",45,12,0,0
"2020-05","DECEPTIVE PRACTICE",46,18,0,0
"2020-05","DECEPTIVE PRACTICE",47,23,0,0
"2020-05","DECEPTIVE PRACTICE",48,8,0,0
"2020-05","DECEPTIVE PRACTICE",49,10,0,0
"2020-05","DECEPTIVE PRACTICE",50,16,0,0
"2020-05","GAMBLING",28,1,1,0
"2020-05","HOMICIDE",6,3,0,0
"2020-05","HOMICIDE",7,3,1,0
"2020-05","HOMICIDE",8,9,1,0
"2020-05","HOMICIDE",9,4,0,0
"2020-05","HOMICIDE",11,1,0,0
"2020-05","HOMICIDE",14,2,2,0
"2020-05","HOMICIDE",15,4,2,0
"2020-05","HOMICIDE",16,3,2,0
"2020-05","HOMICIDE",17,3,1,1
"2020-05","HOMICIDE",18,3,1,0
"2020-05","HOMICIDE",20,7,4,1
"2020-05","HOMICIDE",21,7,3,0
"2020-05","HOMICIDE",22,2,0,0
"2020-05","HOMICIDE",23,1,0,0
"2020-05","HOMICIDE",24,2,1,1
"2020-05","HOMICIDE",25,2,0,0
"2020-05","HOMICIDE",26,1,1,0
"2020-05","HOMICIDE",27,5,3,0
"2020-05","HOMICIDE",28,10,3,0
"2020-05","HOMICIDE",29,2,2,1
"2020-05","HOMICIDE",34,2,1,1
"2020-05","HOMICIDE",36,1,1,0
"2020-05","HOMICIDE",37,5,3,0
"2020-05","HOMICIDE",42,2,0,0
"2020-05","HOMICIDE",45,1,1,0
"2020-05","HOMICIDE",49,1,1,0
"2020-05","HUMAN TRAFFICKING",39,1,1,1
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",6,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",7,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",8,2,2,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",9,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",12,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",15,2,2,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",16,3,2,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",17,3,2,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",18,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",19,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",20,2,2,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",21,2,2,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",24,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",27,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",28,4,3,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",29,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",31,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",34,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",37,3,2,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",38,1,1,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",42,2,0,0
"2020-05","INTERFERENCE WITH PUBLIC OFFICER",45,2,2,0
"2020-05","INTIMIDATION",2,1,0,0
"2020-05","INTIMIDATION",10,1,0,0
"2020-05","INTIMIDATION",11,1,0,0
"2020-05","INTIMIDATION",12,1,0,0
"2020-05","INTIMIDATION",14,1,0,0
"2020-05","INTIMIDATION",16,2,1,2
"2020-05","INTIMIDATION",18,1,0,0
"2020-05","INTIMIDATION",30,1,0,0
"2020-05","INTIMIDATION",43,1,0,0
"2020-05","KIDNAPPING",3,1,0,0
"2020-05","KIDNAPPING",4,1,1,1
"2020-05","KIDNAPPING",7,1,0,1
"2020-05","KIDNAPPING",13,1,1,1
"2020-05","KIDNAPPING",15,1,0,0
"2020-05","KIDNAPPING",16,1,1,1
"2020-05","KIDNAPPING",24,1,0,1
"2020-05","KIDNAPPING",30,1,0,1
"2020-05","KIDNAPPING",36,1,0,1
"2020-05","KIDNAPPING",48,1,0,0
"2020-05","KIDNAPPING",49,1,1,1
"2020-05","LIQUOR LAW VIOLATION",6,1,1,0
"2020-05","LIQUOR LAW VIOLATION",17,1,1,0
"2020-05","LIQUOR LAW VIOLATION",25,1,1,0
"2020-05","LIQUOR LAW VIOLATION",28,1,1,0
"2020-05","MOTOR VEHICLE THEFT",1,8,2,0
"2020-05","MOTOR VEHICLE THEFT",2,9,0,0
"2020-05","MOTOR VEHICLE THEFT",3,27,0,1
"2020-05","MOTOR VEHICLE THEFT",4,22,1,1
"2020-05","MOTOR VEHICLE THEFT",5,21,0,0
"2020-05","MOTOR VEHICLE THEFT",6,35,1,3
"2020-05","MOTOR VEHICLE THEFT",7,21,0,2
"2020-05","MOTOR VEHICLE THEFT",8,29,0,0
"2020-05","MOTOR VEHICLE THEFT",9,25,0,0
"2020-05","MOTOR VEHICLE THEFT",10,15,0,1
"2020-05","MOTOR VEHICLE THEFT",11,10,0,0
"2020-05","MOTOR VEHICLE THEFT",12,9,3,0
"2020-05","MOTOR VEHICLE THEFT",13,9,0,0
"2020-05","MOTOR VEHICLE THEFT",14,6,0,1
"2020-05","MOTOR VEHICLE THEFT",15,13,0,0
"2020-05","MOTOR VEHICLE THEFT",16,16,0,0
"2020-05","MOTOR VEHICLE THEFT",17,26,2,0
"2020-05","MOTOR VEHICLE THEFT",18,24,1,0
"2020-05","MOTOR VEHICLE THEFT",19,4,0,0
"2020-05","MOTOR VEHICLE THEFT",20,28,0,0
"2020-05","MOTOR VEHICLE THEFT",21,33,2,1
"2020-05","MOTOR VEHICLE THEFT",22,11,0,0
"2020-05","MOTOR VEHICLE THEFT",23,5,0,0
"2020-05","MOTOR VEHICLE THEFT",24,36,2,0
"2020-05","MOTOR VEHICLE THEFT",25,19,1,1
"2020-05","MOTOR VEHICLE THEFT",26,9,0,0
"2020-05","MOTOR VEHICLE THEFT",27,34,1,0
"2020-05","MOTOR VEHICLE THEFT",28,34,1,0
"2020-05","MOTOR VEHICLE THEFT",29,33,7,0
"2020-05","MOTOR VEHICLE THEFT",30,16,0,0
"2020-05","MOTOR VEHICLE THEFT",31,13,1,0
"2020-05","MOTOR VEHICLE THEFT",32,7,1,0
"2020-05","MOTOR VEHICLE THEFT",33,16,0,0
"2020-05","MOTOR VEHICLE THEFT",34,27,1,1
"2020-05","MOTOR VEHICLE THEFT",35,13,0,0
"2020-05","MOTOR VEHICLE THEFT",36,14,0,0
"2020-05","MOTOR VEHICLE THEFT",37,29,2,1
"2020-05","MOTOR VEHICLE THEFT",38,3,0,0
"2020-05","MOTOR VEHICLE THEFT",39,5,0,0
"2020-05","MOTOR VEHICLE THEFT",40,11,0,0
"2020-05","MOTOR VEHICLE THEFT",41,5,1,0
"2020-05","MOTOR VEHICLE THEFT",42,32,3,0
"2020-05","MOTOR VEHICLE THEFT",43,9,0,0
"2020-05","MOTOR VEHICLE THEFT",44,21,2,0
"2020-05","MOTOR VEHICLE THEFT",45,4,1,0
"2020-05","MOTOR VEHICLE THEFT",46,6,0,0
"2020-05","MOTOR VEHICLE THEFT",47,7,0,0
"2020-05","MOTOR VEHICLE THEFT",48,2,0,0
"2020-05","MOTOR VEHICLE THEFT",49,7,0,0
"2020-05","MOTOR VEHICLE THEFT",50,7,0,0
"2020-05","NARCOTICS",1,3,3,0
"2020-05","NARCOTICS",3,9,9,0
"2020-05","NARCOTICS",4,8,8,0
"2020-05","NARCOTICS",5,4,4,0
"2020-05","NARCOTICS",6,23,23,0
"2020-05","NARCOTICS",7,5,5,0
"2020-05","NARCOTICS",8,10,10,0
"2020-05","NARCOTICS",9,4,4,0
"2020-05","NARCOTICS",10,2,2,0
"2020-05","NARCOTICS",11,4,4,0
"2020-05","NARCOTICS",12,6,6,0
"2020-05","NARCOTICS",13,4,4,0
"2020-05","NARCOTICS",14,1,1,0
"2020-05","NARCOTICS",15,9,9,0
"2020-05","NARCOTICS",16,8,8,0
"2020-05","NARCOTICS",17,20,20,0
"2020-05","NARCOTICS",18,1,1,0
"2020-05","NARCOTICS",19,2,2,0
"2020-05","NARCOTICS",20,8,8,0
"2020-05","NARCOTICS",21,9,9,0
"2020-05","NARCOTICS",22,2,2,0
"2020-05","NARCOTICS",23,1,1,0
"2020-05","NARCOTICS",24,51,51,0
"2020-05","NARCOTICS",25,6,6,0
"2020-05","NARCOTICS",26,5,5,0
"2020-05","NARCOTICS",27,36,36,0
"2020-05","NARCOTICS",28,106,106,0
"2020-05","NARCOTICS",29,10,10,0
"2020-05","NARCOTICS",30,12,12,0
"2020-05","NARCOTICS",31,6,6,0
"2020-05","NARCOTICS",33,4,4,0
"2020-05","NARCOTICS",34,8,8,0
"2020-05","NARCOTICS",36,12,12,0
"2020-05","NARCOTICS",37,38,38,0
"2020-05","NARCOTICS",38,3,3,0
"2020-05","NARCOTICS",39,2,2,0
"2020-05","NARCOTICS",40,3,3,0
"2020-05","NARCOTICS",41,9,9,1
"2020-05","NARCOTICS",42,11,11,0
"2020-05","NARCOTICS",45,2,2,0
"2020-05","NARCOTICS",46,3,3,0
"2020-05","NARCOTICS",47,3,3,0
"2020-05","NARCOTICS",48,2,2,0
"2020-05","NARCOTICS",49,2,2,0
"2020-05","OBSCENITY",17,1,1,0
"2020-05","OBSCENITY",23,1,1,0
"2020-05","OBSCENITY",24,2,2,0
"2020-05","OBSCENITY",31,1,1,0
"2020-05","OBSCENITY",38,1,1,0
"2020-05","OBSCENITY",50,1,1,1
"2020-05","OFFENSE INVOLVING CHILDREN",1,2,0,2
"2020-05","OFFENSE INVOLVING CHILDREN",3,6,0,6
"2020-05","OFFENSE INVOLVING CHILDREN",4,7,1,6
"2020-05","OFFENSE INVOLVING CHILDREN",5,1,0,1
"2020-05","OFFENSE INVOLVING CHILDREN",6,10,2,8
"2020-05","OFFENSE INVOLVING CHILDREN",7,4,0,3
"2020-05","OFFENSE INVOLVING CHILDREN",8,4,0,2
"2020-05","OFFENSE INVOLVING CHILDREN",9,4,0,2
"2020-05","OFFENSE INVOLVING CHILDREN",10,7,2,5
"2020-05","OFFENSE INVOLVING CHILDREN",11,2,0,2
"2020-05","OFFENSE INVOLVING CHILDREN",12,3,0,3
"2020-05","OFFENSE INVOLVING CHILDREN",13,4,1,3
"2020-05","OFFENSE INVOLVING CHILDREN",16,5,1,5
"2020-05","OFFENSE INVOLVING CHILDREN",17,3,0,1
"2020-05","OFFENSE INVOLVING CHILDREN",18,2,1,2
"2020-05","OFFENSE INVOLVING CHILDREN",19,6,0,4
"2020-05","OFFENSE INVOLVING CHILDREN",20,9,3,9
"2020-05","OFFENSE INVOLVING CHILDREN",21,8,1,7
"2020-05","OFFENSE INVOLVING CHILDREN",22,4,0,3
"2020-05","OFFENSE INVOLVING CHILDREN",23,3,0,3
"2020-05","OFFENSE INVOLVING CHILDREN",24,3,1,2
"2020-05","OFFENSE INVOLVING CHILDREN",26,1,0,1
"2020-05","OFFENSE INVOLVING CHILDREN",27,6,3,4
"2020-05","OFFENSE INVOLVING CHILDREN",28,5,2,5
"2020-05","OFFENSE INVOLVING CHILDREN",29,3,1,3
"2020-05","OFFENSE INVOLVING CHILDREN",30,2,2,2
"2020-05","OFFENSE INVOLVING CHILDREN",31,3,1,2
"2020-05","OFFENSE INVOLVING CHILDREN",33,1,0,0
"2020-05","OFFENSE INVOLVING CHILDREN",34,6,0,4
"2020-05","OFFENSE INVOLVING CHILDREN",35,1,1,1
"2020-05","OFFENSE INVOLVING CHILDREN",37,7,1,5
"2020-05","OFFENSE INVOLVING CHILDREN",39,2,0,2
"2020-05","OFFENSE INVOLVING CHILDREN",40,2,0,2
"2020-05","OFFENSE INVOLVING CHILDREN",41,1,0,0
"2020-05","OFFENSE INVOLVING CHILDREN",44,1,1,1
"2020-05","OFFENSE INVOLVING CHILDREN",45,2,0,1
"2020-05","OFFENSE INVOLVING CHILDREN",46,1,0,1
"2020-05","OFFENSE INVOLVING CHILDREN",48,1,0,1
"2020-05","OFFENSE INVOLVING CHILDREN",49,1,0,1
"2020-05","OFFENSE INVOLVING CHILDREN",50,1,1,0
"2020-05","OTHER OFFENSE",1,7,1,2
"2020-05","OTHER OFFENSE",2,13,1,4
"2020-05","OTHER OFFENSE",3,24,2,10
"2020-05","OTHER OFFENSE",4,22,3,10
"2020-05","OTHER OFFENSE",5,24,1,14
"2020-05","OTHER OFFENSE",6,43,8,18
"2020-05","OTHER OFFENSE",7,24,2,13
"2020-05","OTHER OFFENSE",8,32,5,18
"2020-05","OTHER OFFENSE",9,30,2,12
"2020-05","OTHER OFFENSE",10,15,2,9
"2020-05","OTHER OFFENSE",11,14,1,4
"2020-05","OTHER OFFENSE",12,8,0,1
"2020-05","OTHER OFFENSE",13,7,0,6
"2020-05","OTHER OFFENSE",14,11,0,4
"2020-05","OTHER OFFENSE",15,18,6,13
"2020-05","OTHER OFFENSE",16,30,3,15
"2020-05","OTHER OFFENSE",17,27,4,20
"2020-05","OTHER OFFENSE",18,12,1,6
"2020-05","OTHER OFFENSE",19,18,0,9
"2020-05","OTHER OFFENSE",20,39,5,21
"2020-05","OTHER OFFENSE",21,31,7,8
"2020-05","OTHER OFFENSE",22,7,0,5
"2020-05","OTHER OFFENSE",23,20,0,9
"2020-05","OTHER OFFENSE",24,30,3,14
"2020-05","OTHER OFFENSE",25,15,1,8
"2020-05","OTHER OFFENSE",26,9,1,2
"2020-05","OTHER OFFENSE",27,21,4,7
"2020-05","OTHER OFFENSE",28,34,4,12
"2020-05","OTHER OFFENSE",29,16,2,10
"2020-05","OTHER OFFENSE",30,10,1,4
"2020-05","OTHER OFFENSE",31,13,1,4
"2020-05","OTHER OFFENSE",32,9,0,3
"2020-05","OTHER OFFENSE",33,10,0,6
"2020-05","OTHER OFFENSE",34,30,1,13
"2020-05","OTHER OFFENSE",35,14,3,6
"2020-05","OTHER OFFENSE",36,14,1,6
"2020-05","OTHER OFFENSE",37,30,5,18
"2020-05","OTHER OFFENSE",38,13,2,6
"2020-05","OTHER OFFENSE",39,10,0,4
"2020-05","OTHER OFFENSE",40,4,0,3
"2020-05","OTHER OFFENSE",41,11,1,7
"2020-05","OTHER OFFENSE",42,16,2,2
"2020-05","OTHER OFFENSE",43,2,0,1
"2020-05","OTHER OFFENSE",44,12,1,6
"2020-05","OTHER OFFENSE",45,4,1,2
"2020-05","OTHER OFFENSE",46,15,1,8
"2020-05","OTHER OFFENSE",47,7,0,3
"2020-05","OTHER OFFENSE",48,8,0,5
"2020-05","OTHER OFFENSE",49,15,2,9
"2020-05","OTHER OFFENSE",50,4,0,0
"2020-05","PROSTITUTION",6,2,2,0
"2020-05","PROSTITUTION",8,1,1,0
"2020-05","PROSTITUTION",16,1,1,0
"2020-05","PROSTITUTION",21,1,1,0
"2020-05","PROSTITUTION",24,6,6,0
"2020-05","PUBLIC INDECENCY",3,1,1,0
"2020-05","PUBLIC PEACE VIOLATION",1,4,3,0
"2020-05","PUBLIC PEACE VIOLATION",2,2,0,0
"2020-05","PUBLIC PEACE VIOLATION",3,35,3,0
"2020-05","PUBLIC PEACE VIOLATION",4,41,4,0
"2020-05","PUBLIC PEACE VIOLATION",5,9,0,0
"2020-05","PUBLIC PEACE VIOLATION",6,12,2,0
"2020-05","PUBLIC PEACE VIOLATION",7,3,2,0
"2020-05","PUBLIC PEACE VIOLATION",8,3,0,0
"2020-05","PUBLIC PEACE VIOLATION",9,3,2,1
"2020-05","PUBLIC PEACE VIOLATION",10,2,0,0
"2020-05","PUBLIC PEACE VIOLATION",11,2,0,0
"2020-05","PUBLIC PEACE VIOLATION",12,5,0,0
"2020-05","PUBLIC PEACE VIOLATION",13,4,0,0
"2020-05","PUBLIC PEACE VIOLATION",14,10,0,0
"2020-05","PUBLIC PEACE VIOLATION",15,11,0,0
"2020-05","PUBLIC PEACE VIOLATION",16,32,3,0
"2020-05","PUBLIC PEACE VIOLATION",17,16,2,0
"2020-05","PUBLIC PEACE VIOLATION",18,15,0,0
"2020-05","PUBLIC PEACE VIOLATION",20,15,0,0
"2020-05","PUBLIC PEACE VIOLATION",21,3,1,0
"2020-05","PUBLIC PEACE VIOLATION",22,6,0,0
"2020-05","PUBLIC PEACE VIOLATION",23,8,1,0
"2020-05","PUBLIC PEACE VIOLATION",24,41,8,0
"2020-05","PUBLIC PEACE VIOLATION",25,4,0,0
"2020-05","PUBLIC PEACE VIOLATION",26,2,1,0
"2020-05","PUBLIC PEACE VIOLATION",27,16,3,0
"2020-05","PUBLIC PEACE VIOLATION",28,40,3,0
"2020-05","PUBLIC PEACE VIOLATION",29,10,0,0
"2020-05","PUBLIC PEACE VIOLATION",33,1,1,0
"2020-05","PUBLIC PEACE VIOLATION",34,2,2,0
"2020-05","PUBLIC PEACE VIOLATION",35,1,0,0
"2020-05","PUBLIC PEACE VIOLATION",37,14,2,0
"2020-05","PUBLIC PEACE VIOLATION",38,1,0,0
"2020-05","PUBLIC PEACE VIOLATION",39,1,1,0
"2020-05","PUBLIC PEACE VIOLATION",42,22,6,0
"2020-05","PUBLIC PEACE VIOLATION",43,1,0,0
"2020-05","PUBLIC PEACE VIOLATION",44,3,3,0
"2020-05","PUBLIC PEACE VIOLATION",47,2,0,0
"2020-05","PUBLIC PEACE VIOLATION",49,1,1,0
"2020-05","ROBBERY",1,6,0,1
"2020-05","ROBBERY",2,10,1,0
"2020-05","ROBBERY",3,21,1,1
"2020-05","ROBBERY",4,19,2,0
"2020-05","ROBBERY",5,17,0,0
"2020-05","ROBBERY",6,28,2,2
"2020-05","ROBBERY",7,18,0,1
"2020-05","ROBBERY",8,23,1,1
"2020-05","ROBBERY",9,17,0,0
"2020-05","ROBBERY",10,6,0,1
"2020-05","ROBBERY",11,7,1,0
"2020-05","ROBBERY",12,8,0,0
"2020-05","ROBBERY",13,7,0,0
"2020-05","ROBBERY",14,7,0,0
"2020-05","ROBBERY",15,11,0,2
"2020-05","ROBBERY",16,25,0,0
"2020-05","ROBBERY",17,25,3,1
"2020-05","ROBBERY",18,3,0,0
"2020-05","ROBBERY",19,3,0,0
"2020-05","ROBBERY",20,15,1,1
"2020-05","ROBBERY",21,29,2,0
"2020-05","ROBBERY",22,5,1,0
"2020-05","ROBBERY",23,3,1,0
"2020-05","ROBBERY",24,31,0,0
"2020-05","ROBBERY",25,9,0,0
"2020-05","ROBBERY",26,9,0,1
"2020-05","ROBBERY",27,22,2,0
"2020-05","ROBBERY",28,52,2,1
"2020-05","ROBBERY",29,26,1,0
"2020-05","ROBBERY",30,6,0,0
"2020-05","ROBBERY",31,4,0,0
"2020-05","ROBBERY",32,3,0,0
"2020-05","ROBBERY",34,22,1,2
"2020-05","ROBBERY",35,1,0,1
"2020-05","ROBBERY",36,5,0,0
"2020-05","ROBBERY",37,33,2,0
"2020-05","ROBBERY",38,1,0,0
"2020-05","ROBBERY",39,3,0,0
"2020-05","ROBBERY",40,2,1,0
"2020-05","ROBBERY",41,1,1,0
"2020-05","ROBBERY",42,13,1,0
"2020-05","ROBBERY",43,4,1,0
"2020-05","ROBBERY",44,4,0,0
"2020-05","ROBBERY",45,3,1,0
"2020-05","ROBBERY",46,13,4,0
"2020-05","ROBBERY",47,3,0,0
"2020-05","ROBBERY",48,6,0,0
"2020-05","ROBBERY",49,3,1,0
"2020-05","ROBBERY",50,5,0,0
"2020-05","SEX OFFENSE",3,1,0,1
"2020-05","SEX OFFENSE",7,2,0,0
"2020-05","SEX OFFENSE",8,3,1,2
"2020-05","SEX OFFENSE",9,1,0,1
"2020-05","SEX OFFENSE",11,2,0,0
"2020-05","SEX OFFENSE",12,2,1,1
"2020-05","SEX OFFENSE",13,1,0,0
"2020-05","SEX OFFENSE",14,1,0,1
"2020-05","SEX OFFENSE",15,5,0,3
"2020-05","SEX OFFENSE",16,4,0,3
"2020-05","SEX OFFENSE",17,3,0,2
"2020-05","SEX OFFENSE",18,1,0,1
"2020-05","SEX OFFENSE",19,1,0,0
"2020-05","SEX OFFENSE",20,3,0,1
"2020-05","SEX OFFENSE",21,4,0,2
"2020-05","SEX OFFENSE",24,2,0,1
"2020-05","SEX OFFENSE",25,2,0,0
"2020-05","SEX OFFENSE",27,2,0,1
"2020-05","SEX OFFENSE",28,1,0,1
"2020-05","SEX OFFENSE",29,2,2,1
"2020-05","SEX OFFENSE",31,1,0,1
"2020-05","SEX OFFENSE",34,3,1,2
"2020-05","SEX OFFENSE",37,3,0,2
"2020-05","SEX OFFENSE",42,1,1,0
"2020-05","SEX OFFENSE",45,1,0,1
"2020-05","SEX OFFENSE",46,1,0,0
"2020-05","SEX OFFENSE",48,3,0,1
"2020-05","SEX OFFENSE",49,1,0,0
"2020-05","SEX OFFENSE",50,1,0,0
"2020-05","STALKING",3,1,0,1
"2020-05","STALKING",6,1,0,0
"2020-05","STALKING",8,1,0,0
"2020-05","STALKING",11,1,0,0
"2020-05","STALKING",20,1,0,1
"2020-05","STALKING",25,2,0,2
"2020-05","STALKING",29,1,0,1
"2020-05","STALKING",45,1,0,1
"2020-05","STALKING",49,1,0,1
"2020-05","THEFT",1,84,4,3
"2020-05","THEFT",2,44,3,0
"2020-05","THEFT",3,90,2,2
"2020-05","THEFT",4,81,4,2
"2020-05","THEFT",5,78,3,9
"2020-05","THEFT",6,79,3,10
"2020-05","THEFT",7,90,1,8
"2020-05","THEFT",8,89,3,5
"2020-05","THEFT",9,74,1,16
"2020-05","THEFT",10,41,0,7
"2020-05","THEFT",11,32,1,2
"2020-05","THEFT",12,28,1,1
"2020-05","THEFT",13,35,3,0
"2020-05","THEFT",14,30,2,1
"2020-05","THEFT",15,29,3,5
"2020-05","THEFT",16,78,3,13
"2020-05","THEFT",17,71,4,9
"2020-05","THEFT",18,28,0,1
"2020-05","THEFT",19,30,1,4
"2020-05","THEFT",20,61,0,9
"2020-05","THEFT",21,98,6,11
"2020-05","THEFT",22,30,5,3
"2020-05","THEFT",23,27,1,0
"2020-05","THEFT",24,78,5,7
"2020-05","THEFT",25,51,3,0
"2020-05","THEFT",26,59,1,2
"2020-05","THEFT",27,138,4,9
"2020-05","THEFT",28,113,5,18
"2020-05","THEFT",29,64,0,7
"2020-05","THEFT",30,32,3,1
"2020-05","THEFT",31,46,6,2
"2020-05","THEFT",32,66,5,1
"2020-05","THEFT",33,41,1,0
"2020-05","THEFT",34,77,6,10
"2020-05","THEFT",35,27,2,1
"2020-05","THEFT",36,27,2,0
"2020-05","THEFT",37,57,4,6
"2020-05","THEFT",38,21,3,1
"2020-05","THEFT",39,31,1,1
"2020-05","THEFT",40,47,0,2
"2020-05","THEFT",41,40,5,0
"2020-05","THEFT",42,124,9,1
"2020-05","THEFT",43,44,4,0
"2020-05","THEFT",44,78,4,1
"2020-05","THEFT",45,27,1,0
"2020-05","THEFT",46,49,1,2
"2020-05","THEFT",47,52,5,0
"2020-05","THEFT",48,38,1,1
"2020-05","THEFT",49,51,2,2
"2020-05","THEFT",50,35,0,2
"2020-05","WEAPONS VIOLATION",1,10,6,0
"2020-05","WEAPONS VIOLATION",2,1,0,0
"2020-05","WEAPONS VIOLATION",3,28,20,0
"2020-05","WEAPONS VIOLATION",4,17,12,0
"2020-05","WEAPONS VIOLATION",5,23,15,1
"2020-05","WEAPONS VIOLATION",6,51,40,0
"2020-05","WEAPONS VIOLATION",7,18,4,0
"2020-05","WEAPONS VIOLATION",8,38,26,0
"2020-05","WEAPONS VIOLATION",9,30,13,0
"2020-05","WEAPONS VIOLATION",10,8,3,0
"2020-05","WEAPONS VIOLATION",11,3,1,0
"2020-05","WEAPONS VIOLATION",12,13,8,0
"2020-05","WEAPONS VIOLATION",13,5,3,1
"2020-05","WEAPONS VIOLATION",14,11,7,0
"2020-05","WEAPONS VIOLATION",15,24,18,0
"2020-05","WEAPONS VIOLATION",16,44,29,0
"2020-05","WEAPONS VIOLATION",17,51,37,0
"2020-05","WEAPONS VIOLATION",18,5,3,0
"2020-05","WEAPONS VIOLATION",19,1,1,0
"2020-05","WEAPONS VIOLATION",20,45,29,0
"2020-05","WEAPONS VIOLATION",21,42,33,0
"2020-05","WEAPONS VIOLATION",22,9,8,0
"2020-05","WEAPONS VIOLATION",23,8,2,0
"2020-05","WEAPONS VIOLATION",24,49,41,0
"2020-05","WEAPONS VIOLATION",25,11,9,0
"2020-05","WEAPONS VIOLATION",26,19,8,0
"2020-05","WEAPONS VIOLATION",27,27,22,0
"2020-05","WEAPONS VIOLATION",28,59,45,1
"2020-05","WEAPONS VIOLATION",29,17,9,0
